scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene05,L7__s20260821__0001.png::boost_e2,V,True,,9,0.818538,0.017396,0.801142,0.818538,0.017396,0.801142,nan,nan,nan,nan,nan,nan,0.527195,0.000174,0.527021,0.818538,0.017396,0.801142
scene05,L7__s20260821__0002.png::boost_e2,V,True,,13,0.789458,0.002699,0.786759,0.789458,0.002699,0.786759,nan,nan,nan,0.033152,0.000827,0.032325,0.098144,0.000358,0.097786,0.789458,0.002699,0.786759
scene05,L7__s20260821__0003.png::boost_e2,V,True,,9,0.89199,0.065975,0.8260149999999999,0.89199,0.065975,0.8260149999999999,nan,nan,nan,nan,nan,nan,0.159878,0.000506,0.15937199999999999,0.89199,0.065975,0.8260149999999999
scene05,L7__s20260821__0004.png::boost_e2,V,True,,15,0.98655,0.057687,0.928863,0.98655,0.057687,0.928863,nan,nan,nan,0.757629,0.000125,0.757504,0.970368,0.000147,0.970221,0.98655,0.057687,0.928863
scene05,L7__s20260821__0005.png::boost_e2,V,True,,14,0.928173,0.131378,0.796795,0.928173,0.131378,0.796795,nan,nan,nan,0.251388,9.6e-05,0.251292,0.334568,6e-05,0.33450799999999997,0.928173,0.131378,0.796795
scene05,L7__s20260821__0006.png::boost_e2,V,True,,14,0.964077,0.004433,0.9596439999999999,0.964077,0.004433,0.9596439999999999,nan,nan,nan,0.316782,2e-06,0.31678,0.841737,6e-06,0.841731,0.964077,0.004433,0.9596439999999999
scene05,L7__s20260821__0007.png::boost_e2,V,True,,15,0.976348,0.005265,0.971083,0.976348,0.005265,0.971083,nan,nan,nan,0.509316,4e-06,0.509312,0.851976,1e-05,0.851966,0.976348,0.005265,0.971083
scene07,L0__s20260819__0000.png,V,False,ground_z,8,0.908972,0.301963,0.607009,0.908972,0.301963,0.607009,nan,nan,nan,nan,nan,nan,0.908972,0.089097,0.819875,0.856065,0.301963,0.554102
scene07,L0__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.998847,0.000661,0.998186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260819__0002.png,V,False,ground_z,5,0.948823,0.181077,0.767746,0.948823,0.181077,0.767746,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.948823,0.181077,0.767746
scene07,L0__s20260819__0003.png,V,True,,10,0.997429,0.059766,0.937663,0.997429,0.059766,0.937663,nan,nan,nan,0.810926,0.028167,0.782759,0.991475,0.037145,0.95433,0.997429,0.059766,0.937663
scene07,L0__s20260819__0004.png,V,False,ground_z,6,0.726867,0.007679,0.719188,0.879958,0.251288,0.6286700000000001,nan,nan,nan,nan,nan,nan,0.60751,0.007679,0.599831,0.726867,0.005186,0.721681
scene07,L0__s20260819__0005.png,V,False,ground_z,7,0.747243,0.007842,0.739401,0.747243,0.007842,0.739401,nan,nan,nan,nan,nan,nan,0.476155,0.007842,0.468313,0.747243,0.003446,0.743797
