scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
scene07,L0__s20260820__0004.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.813494,0.038046,0.775448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0005.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.860861,0.035508,0.825353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0006.png::boost_e,none_in_fov,False,ground_z,0,nan,nan,nan,0.883282,0.057228,0.8260540000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260820__0007.png::boost_e,none_in_fov,True,,0,nan,nan,nan,0.726392,0.029158,0.697234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0000.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.854555,0.107803,0.746752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0001.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.873374,0.012537,0.860837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0002.png::boost_e2,none_in_fov,True,,0,nan,nan,nan,0.97259,0.280966,0.691624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0003.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.989325,0.11577,0.873555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0004.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.931034,0.069382,0.8616520000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0005.png::boost_e2,none_in_fov,True,,0,nan,nan,nan,0.892481,0.018162,0.874319,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0006.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.980464,0.089035,0.891429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L0__s20260821__0007.png::boost_e2,none_in_fov,False,ground_z,0,nan,nan,nan,0.944628,0.104635,0.839993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260819__0000.png,V,False,ground_z,11,0.392696,0.104932,0.287764,0.392696,0.104932,0.287764,nan,nan,nan,nan,nan,nan,0.181335,8.8e-05,0.181247,0.392696,0.104932,0.287764
scene07,L5__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.526139,0.244184,0.281955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
scene07,L5__s20260819__0002.png,V,False,ground_z,7,0.441586,0.143405,0.298181,0.54222,0.143405,0.39881500000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.441586,0.143405,0.298181
scene07,L5__s20260819__0003.png,V,True,,18,0.861184,0.085075,0.7761089999999999,0.861184,0.085075,0.7761089999999999,nan,nan,nan,0.837072,4e-05,0.837032,0.764238,0.000123,0.764115,0.861184,0.085075,0.7761089999999999
scene07,L5__s20260819__0004.png,V,False,ground_z,10,0.877462,0.307635,0.569827,0.877462,0.359424,0.518038,nan,nan,nan,nan,nan,nan,0.583641,0.001946,0.581695,0.877462,0.307635,0.569827
