scene,module,group,round,render_start,render_end,prefix_mismatch,arm,arm_source,hazard,arm_config,split,frames_png,depth,seg,heightmap,hm_meta,variation,scene_last_code,scene_last_code_time,consistency,route_ab_usable,seg_complete
scene08,scenes/main/scene08_sunken_plaza.py,v3_library,260826_v3w1_lib_D,2026-08-23 17:06,2026-08-23 17:58,Y,D,round-name suffix,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false}",train,24,24,24,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,v3_library,260826_v3w1_lib_D_e,2026-08-23 17:39,2026-08-23 17:58,Y,?,n/a,OFF,"{""hazard_stairs"": false, ""cue_railing"": false, ""cue_tactile"": false, ""cue_nosing"": false, ""cue_material_break"": false, ""cue_sign"": false, ""cue_scene_dressing"": false}",train,24,24,24,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,_archive/v3_library,260826_v3w1_lib_B_smoke,2026-08-23 18:17,2026-08-23 18:23,Y,?,n/a,ON,"{""hazard_stairs"": true, ""cue_scene_dressing"": false, ""cue_sign"": false}",train,1,1,1,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,v3_library,260826_v3w1_lib_B,2026-08-23 18:23,2026-08-23 19:30,Y,B,round-name suffix,ON,"{""hazard_stairs"": true, ""cue_scene_dressing"": false, ""cue_sign"": false}",train,24,24,24,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,_archive/v3_library,260826_v3w1_lib_B_e,2026-08-23 18:57,2026-08-23 19:30,Y,?,n/a,ON,"{""hazard_stairs"": true, ""cue_scene_dressing"": false, ""cue_sign"": false}",train,24,24,24,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,_archive/_delete_candidates,260826_v3w1_lib_B2_smoke,2026-08-23 19:48,2026-08-23 19:53,Y,?,n/a,ON,"{""hazard_stairs"": true, ""cue_scene_dressing"": false, ""cue_sign"": false, ""cue_material_break"": false}",train,1,1,1,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,v3_library,260826_v3w1_lib_B2,2026-08-23 19:53,2026-08-23 20:46,Y,?,n/a,ON,"{""hazard_stairs"": true, ""cue_scene_dressing"": false, ""cue_sign"": false, ""cue_material_break"": false}",train,24,24,24,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,v3_library,260826_v3w1_lib_B2_e,2026-08-23 20:22,2026-08-23 20:46,Y,?,n/a,ON,"{""hazard_stairs"": true, ""cue_scene_dressing"": false, ""cue_sign"": false, ""cue_material_break"": false}",train,24,24,24,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,v3_aux,260826_v3a_segfill,2026-08-23 20:46,2026-08-23 21:49,Y,?,n/a,ON,"{""hazard_stairs"": true}",train,24,24,24,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,v3_aux,260826_v3a_segfill_e,2026-08-23 21:56,2026-08-23 22:22,Y,?,n/a,ON,"{""hazard_stairs"": true}",train,24,24,24,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,_archive/v3_aux,260827_v3w1c_hashgate,2026-08-24 00:25,2026-08-24 01:03,Y,?,n/a,ON,"{""hazard_stairs"": true}",train,1,1,0,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,0
scene08,scenes/main/scene08_sunken_plaza.py,_archive/_delete_candidates,260827_v3w1_lib_C_smoke,2026-08-24 00:33,2026-08-24 01:20,Y,?,n/a,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",train,1,1,1,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,v3_library,260827_v3w1_lib_C,2026-08-24 01:22,2026-08-24 03:04,Y,C,round-name suffix,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",train,24,24,24,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene08,scenes/main/scene08_sunken_plaza.py,v3_library,260827_v3w1_lib_C_e,2026-08-24 02:26,2026-08-24 03:04,Y,?,n/a,OFF,"{""hazard_stairs"": false, ""keep_dressing"": true}",train,24,24,24,1,1,1,50de4892,2026-08-24T05:44:27+09:00,정합 불일치,1,1
scene09,scenes/main/scene09_ghat_riverfront.py,_archive/scene_dev_2607,260731_data_s09,2026-07-30 23:00,2026-07-30 23:00,Y,?,n/a,?,,train,12,0,0,0,0,1,c37e4a03,2026-08-15T02:40:57+09:00,정합 불일치,0,0
scene09,scenes/main/scene09_ghat_riverfront.py,v2_corpus,260819_main_on,2026-08-19 22:42,2026-08-23 22:37,,on,round-name suffix,ON,"{""hazard_stairs"": true}",train,24,24,24,1,1,1,c37e4a03,2026-08-15T02:40:57+09:00,정합,1,1
scene09,scenes/main/scene09_ghat_riverfront.py,v2_corpus,260819_main_off,2026-08-19 22:44,2026-08-20 01:31,,off,round-name suffix,OFF,"{""hazard_stairs"": false}",train,24,24,0,1,1,1,c37e4a03,2026-08-15T02:40:57+09:00,정합,1,0
scene09,scenes/main/scene09_ghat_riverfront.py,_archive/v2_probes,260820_boost_h,2026-08-20 15:46,2026-08-20 15:56,,?,n/a,ON,"{""hazard_stairs"": true}",train,24,24,0,1,1,1,c37e4a03,2026-08-15T02:40:57+09:00,정합,1,0
scene09,scenes/main/scene09_ghat_riverfront.py,_archive/v2_probes,260820_boost_e,2026-08-20 15:57,2026-08-20 16:39,,?,n/a,ON,"{""hazard_stairs"": true}",train,24,24,0,1,1,1,c37e4a03,2026-08-15T02:40:57+09:00,정합,1,0
scene09,scenes/main/scene09_ghat_riverfront.py,v2_corpus,260820_boost_h_on,2026-08-20 16:41,2026-08-23 22:37,,on,round-name suffix,ON,"{""hazard_stairs"": true}",train,24,24,0,1,1,1,c37e4a03,2026-08-15T02:40:57+09:00,정합,1,0
scene09,scenes/main/scene09_ghat_riverfront.py,v2_corpus,260820_boost_h_off,2026-08-20 16:44,2026-08-20 17:03,,off,round-name suffix,OFF,"{""hazard_stairs"": false}",train,24,24,0,1,1,1,c37e4a03,2026-08-15T02:40:57+09:00,정합,1,0
scene09,scenes/main/scene09_ghat_riverfront.py,v2_corpus,260820_boost_e_on,2026-08-20 17:04,2026-08-23 22:38,,on,round-name suffix,ON,"{""hazard_stairs"": true}",train,24,24,24,1,1,1,c37e4a03,2026-08-15T02:40:57+09:00,정합,1,1
