gen,run,model,seed,arm,frame_id,scene_id,tier,band_round,cell,sector,band,score,n_px,unseen,lum_ratio,line_frac,cue_px_install,cue_px_ground,cue_px_shadow,fam_deco,fam_terr,fam_light,fam_surr,fam_bnd,fam_terr_p12,fam_bnd_p12,bnd_band,bnd_sector,bnd_corner,surrogate_weak,light_50,light_70,deco_5,deco_80,prior_saturated,n_families,families,families_raw,primary,method
v3a,rgb_s43,rgb,43,C,b2/off/sceneN11/L7__s20260824__0004.png,sceneN11,off,b2,D3b,D,3b,0.525438,1254,0,0.9752,0.0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN11/L7__s20260824__0004.png,sceneN11,off,b2,E3b,E,3b,0.625744,1599,0,0.943,0.2589,0,128,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,3,지형통계형|대리선형|경계칸형,대리선형|경계칸형,대리선형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN11/L7__s20260824__0006.png,sceneN11,off,b2,C3b,C,3b,0.522187,2272,0,0.9543,0.0031,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0000.png,sceneN9,off,b2,A3b,A,3b,0.543159,189,0,0.0679,0.164,187,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,5,장식형|지형통계형|조명형|대리선형|경계칸형,장식형|조명형|대리선형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0000.png,sceneN9,off,b2,B3b,B,3b,0.536129,3286,0,0.0935,0.0992,1554,57,1014,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,3,장식형|지형통계형|조명형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0000.png,sceneN9,off,b2,C3b,C,3b,0.732256,1193,0,0.454,0.1442,0,63,162,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,3,지형통계형|조명형|대리선형,조명형|대리선형|경계칸형,대리선형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0000.png,sceneN9,off,b2,D3b,D,3b,0.628105,1510,0,0.9141,0.0265,421,18,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0000.png,sceneN9,off,b2,E3b,E,3b,0.578782,3511,0,0.2952,0.0151,2206,25,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,장식형|지형통계형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0001.png,sceneN9,off,b2,B3a,B,3a,0.63424,4517,0,1.2923,0.052,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0001.png,sceneN9,off,b2,C3a,C,3a,0.623533,4228,0,1.2992,0.0333,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0001.png,sceneN9,off,b2,D3a,D,3a,0.620527,9271,0,0.4027,0.0315,4976,6,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,장식형|조명형,장식형|조명형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0001.png,sceneN9,off,b2,A3b,A,3b,0.756281,4992,0,0.1477,0.1066,2238,68,1050,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,장식형|지형통계형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0001.png,sceneN9,off,b2,B3b,B,3b,0.787749,3279,0,0.4634,0.1674,0,72,563,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,3,지형통계형|조명형|대리선형,조명형|대리선형|경계칸형,대리선형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0001.png,sceneN9,off,b2,C3b,C,3b,0.890635,2537,0,1.2803,0.0792,0,72,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0001.png,sceneN9,off,b2,D3b,D,3b,0.846541,2461,0,0.8196,0.0033,5,15,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0001.png,sceneN9,off,b2,E3b,E,3b,0.83723,93,0,0.8137,0.0538,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0002.png,sceneN9,off,b2,A3a,A,3a,0.617864,2377,0,2.1331,0.0429,776,220,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0002.png,sceneN9,off,b2,B3a,B,3a,0.684612,1296,0,2.3871,0.0355,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0002.png,sceneN9,off,b2,C3a,C,3a,0.700735,1272,0,2.3244,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0002.png,sceneN9,off,b2,D3a,D,3a,0.727907,1522,0,2.1299,0.0631,269,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0002.png,sceneN9,off,b2,E3a,E,3a,0.630454,5150,0,0.8326,0.0666,4165,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0002.png,sceneN9,off,b2,A3b,A,3b,0.748495,2282,0,0.2038,0.135,1908,3,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,장식형|지형통계형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0002.png,sceneN9,off,b2,B3b,B,3b,0.836193,754,0,1.3203,0.2626,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,지형통계형|대리선형,대리선형|경계칸형,대리선형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0002.png,sceneN9,off,b2,C3b,C,3b,0.896659,700,0,2.0852,0.1614,0,32,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,지형통계형|대리선형,대리선형|경계칸형,대리선형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0002.png,sceneN9,off,b2,D3b,D,3b,0.84637,1133,0,1.4046,0.0591,438,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0002.png,sceneN9,off,b2,E3b,E,3b,0.857885,1036,0,1.3394,0.1207,448,79,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,3,장식형|지형통계형|경계칸형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0003.png,sceneN9,off,b2,B3a,B,3a,0.572952,5335,0,1.5357,0.0111,70,164,938,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,장식형,장식형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0003.png,sceneN9,off,b2,C3a,C,3a,0.617118,4026,0,2.1721,0.0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0003.png,sceneN9,off,b2,D3a,D,3a,0.597715,4329,0,2.1692,0.009,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0003.png,sceneN9,off,b2,A3b,A,3b,0.712484,968,0,0.3242,0.1674,61,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5,장식형|지형통계형|조명형|대리선형|경계칸형,장식형|조명형|대리선형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0003.png,sceneN9,off,b2,B3b,B,3b,0.818714,4840,0,0.2014,0.0655,1781,46,1623,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,3,장식형|지형통계형|조명형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0003.png,sceneN9,off,b2,C3b,C,3b,0.861979,3849,0,0.8433,0.1125,0,48,1545,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0003.png,sceneN9,off,b2,D3b,D,3b,0.821252,2491,0,1.1964,0.1855,0,62,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,지형통계형|대리선형,대리선형|경계칸형,대리선형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0003.png,sceneN9,off,b2,E3b,E,3b,0.794107,2665,0,1.2313,0.0086,155,4,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,3,장식형|지형통계형|경계칸형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0004.png,sceneN9,off,b2,A3b,A,3b,0.550558,1873,0,0.0889,0.0166,1165,41,599,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,장식형|지형통계형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0004.png,sceneN9,off,b2,B3b,B,3b,0.638496,1690,0,0.6448,0.0331,555,62,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0004.png,sceneN9,off,b2,C3b,C,3b,0.728669,1103,0,1.0644,0.0335,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0004.png,sceneN9,off,b2,D3b,D,3b,0.693058,4042,0,0.2686,0.0255,3017,5,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,3,장식형|지형통계형|조명형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0004.png,sceneN9,off,b2,E3b,E,3b,0.636346,5234,0,0.3469,0.048,4402,53,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,장식형|지형통계형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0005.png,sceneN9,off,b2,C3b,C,3b,0.688417,1892,0,0.7784,0.1152,99,143,117,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0005.png,sceneN9,off,b2,D3b,D,3b,0.531099,1789,0,1.3117,0.0939,0,7,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0005.png,sceneN9,off,b2,E3b,E,3b,0.633535,7676,0,0.5322,0.0568,5948,3,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,4,장식형|지형통계형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0007.png,sceneN9,off,b2,A3a,A,3a,0.635925,7963,0,0.2777,0.0515,249,488,3961,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,3,장식형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0007.png,sceneN9,off,b2,B3a,B,3a,0.765281,3092,0,0.7447,0.1375,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0007.png,sceneN9,off,b2,C3a,C,3a,0.831852,2909,0,0.8334,0.0832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0007.png,sceneN9,off,b2,D3a,D,3a,0.828397,5536,0,0.8008,0.0605,2674,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0007.png,sceneN9,off,b2,E3a,E,3a,0.662023,12109,0,0.551,0.026,8793,24,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,3,장식형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0007.png,sceneN9,off,b2,A3b,A,3b,0.857394,2937,0,0.1389,0.0443,1831,2,20,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,장식형|지형통계형|조명형|경계칸형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0007.png,sceneN9,off,b2,B3b,B,3b,0.907512,1779,0,1.5572,0.0259,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0007.png,sceneN9,off,b2,C3b,C,3b,0.925167,1643,0,1.6829,0.087,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0007.png,sceneN9,off,b2,D3b,D,3b,0.910973,7411,0,0.5409,0.0453,6086,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,3,장식형|지형통계형|조명형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L0__s20260824__0007.png,sceneN9,off,b2,E3b,E,3b,0.912293,1345,0,0.442,0.1442,146,147,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,5,장식형|지형통계형|조명형|대리선형|경계칸형,장식형|조명형|대리선형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0002.png,sceneN9,off,b2,D3b,D,3b,0.53736,1133,0,1.0354,0.0574,438,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0004.png,sceneN9,off,b2,B3b,B,3b,0.531628,1690,0,1.9252,0.2308,555,62,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,3,장식형|지형통계형|대리선형,장식형|대리선형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0004.png,sceneN9,off,b2,C3b,C,3b,0.687284,1103,0,1.4667,0.1568,0,5,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,지형통계형|대리선형,대리선형|경계칸형,대리선형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0004.png,sceneN9,off,b2,D3b,D,3b,0.651686,4042,0,0.4428,0.0193,3017,5,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,3,장식형|지형통계형|조명형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0005.png,sceneN9,off,b2,B3a,B,3a,0.508249,3610,0,0.6006,0.005,457,49,63,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,장식형,장식형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0005.png,sceneN9,off,b2,C3a,C,3a,0.559499,3004,0,1.8705,0.0233,0,23,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0005.png,sceneN9,off,b2,D3a,D,3a,0.519162,3133,0,2.2624,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0005.png,sceneN9,off,b2,A3b,A,3b,0.767938,67,0,0.8419,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0005.png,sceneN9,off,b2,B3b,B,3b,0.750608,3956,0,0.3304,0.0319,1775,185,1597,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,3,장식형|지형통계형|조명형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0005.png,sceneN9,off,b2,C3b,C,3b,0.892276,1892,0,1.1836,0.0513,99,143,117,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,장식형|지형통계형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0005.png,sceneN9,off,b2,D3b,D,3b,0.853478,1789,0,2.4766,0.0,0,7,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0005.png,sceneN9,off,b2,E3b,E,3b,0.870208,7676,0,0.6314,0.036,5948,3,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,3,장식형|지형통계형|경계칸형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0007.png,sceneN9,off,b2,B3a,B,3a,0.61162,3092,0,1.38,0.0572,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0007.png,sceneN9,off,b2,C3a,C,3a,0.633361,2909,0,1.6529,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0007.png,sceneN9,off,b2,D3a,D,3a,0.55314,5536,0,0.7648,0.0023,2674,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,장식형,장식형,장식형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0007.png,sceneN9,off,b2,A3b,A,3b,0.841634,2937,0,0.3754,0.174,1831,2,20,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,5,장식형|지형통계형|조명형|대리선형|경계칸형,장식형|조명형|대리선형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0007.png,sceneN9,off,b2,B3b,B,3b,0.871713,1779,0,1.7133,0.0585,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0007.png,sceneN9,off,b2,C3b,C,3b,0.933648,1643,0,1.7555,0.0158,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0007.png,sceneN9,off,b2,D3b,D,3b,0.879163,7411,0,0.5602,0.0351,6086,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,3,장식형|지형통계형|조명형,장식형|조명형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L5__s20260824__0007.png,sceneN9,off,b2,E3b,E,3b,0.860205,1345,0,0.7499,0.2007,146,147,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,4,장식형|지형통계형|대리선형|경계칸형,장식형|대리선형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L7__s20260824__0000.png,sceneN9,off,b2,C3b,C,3b,0.606337,1193,0,0.7789,0.0176,0,63,162,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L7__s20260824__0001.png,sceneN9,off,b2,B3b,B,3b,0.544348,3279,0,1.0916,0.0192,0,72,563,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L7__s20260824__0001.png,sceneN9,off,b2,C3b,C,3b,0.699153,2537,0,1.3354,0.028,0,72,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L7__s20260824__0001.png,sceneN9,off,b2,D3b,D,3b,0.571016,2461,0,0.9837,0.0045,5,15,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L7__s20260824__0001.png,sceneN9,off,b2,E3b,E,3b,0.506242,93,0,0.9134,0.0538,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,C,b2/off/sceneN9/L7__s20260824__0007.png,sceneN9,off,b2,C3b,C,3b,0.582169,1643,0,1.2359,0.0006,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,A1,A,1,0.539473,0,1,,,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,지형통계형|경계칸형,지형통계형|경계칸형,지형통계형,기계
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,A2,A,2,0.787723,8825,0,1.0418,0.0533,0,2503,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,B2,B,2,0.862074,8426,0,1.0405,0.0498,0,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,C2,C,2,0.784705,8330,0,1.0342,0.0531,0,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,D2,D,2,0.876555,8603,0,1.0302,0.0427,0,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,E2,E,2,0.775736,9272,0,1.0409,0.0568,0,2811,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,A3a,A,3a,0.918859,4411,0,1.0236,0.0759,63,303,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,장식형|경계칸형,장식형|경계칸형,장식형,기계
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,B3a,B,3a,0.946163,3580,0,1.0145,0.0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,C3a,C,3a,0.945481,3331,0,1.0148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,D3a,D,3a,0.957448,3586,0,1.0091,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,미분류,미분류
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,E3a,E,3a,0.949968,4437,0,1.0169,0.0,0,59,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,경계칸형,경계칸형,경계칸형,기계
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,A3b,A,3b,0.849598,3166,0,0.569,0.2489,2366,127,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,5,장식형|지형통계형|조명형|대리선형|경계칸형,장식형|조명형|대리선형|경계칸형,장식형,기계+휴리스틱
v3a,rgb_s43,rgb,43,A,b2/on/sceneN11/L0__s20260824__0000.png,sceneN11,none_in_fov,b2,B3b,B,3b,0.912568,2077,0,0.9933,0.0544,0,66,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,지형통계형,경계칸형,지형통계형,기계
