model,seed,run,stratum,frame_id,scene_id,tier,cell,cell_idx,sector,band,score,cell_int_px,n_px,unseen,lum_ratio,line_frac,fam_decorative,fam_terrain,fam_lighting,fam_surrogate,fam_boundary,bnd_band,bnd_sector,bnd_corner,surrogate_weak,light_50,light_70,prior_saturated,n_families,families,method
rgb,42,rgb_s42,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,B3b,16,B,3b,0.828631,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,C3b,17,C,3b,0.889382,0,539,0,1.1707,0.0334,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/scene15/L7__s20260819__0005.png,scene15,off,D3b,18,D,3b,0.576212,0,419,0,0.8696,0.0072,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/scene15/L7__s20260819__0006.png,scene15,off,B3b,16,B,3b,0.798982,0,527,0,1.3694,0.0949,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/scene15/L7__s20260819__0006.png,scene15,off,C3b,17,C,3b,0.579812,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/scene15/L7__s20260819__0007.png,scene15,off,B3b,16,B,3b,0.668851,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/scene15/L7__s20260819__0007.png,scene15,off,C3b,17,C,3b,0.685224,0,1551,0,0.6867,0.0838,0,0,0,0,1,1,0,0,0,0,1,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/scene15/L7__s20260819__0007.png,scene15,off,D3b,18,D,3b,0.505568,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/scene18/L5__s20260819__0002.png,scene18,off,A3a,10,A,3a,0.925677,0,2843,0,0.9868,0.0468,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/scene18/L5__s20260819__0002.png,scene18,off,B3a,11,B,3a,0.880887,0,2306,0,0.9855,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,42,rgb_s42,OFF,off/scene18/L5__s20260819__0002.png,scene18,off,C3a,12,C,3a,0.967749,0,2163,0,1.0102,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,42,rgb_s42,OFF,off/sceneC2/L2__s20260819__0004.png,sceneC2,off,C3a,12,C,3a,0.695114,0,1218,0,0.9811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,42,rgb_s42,OFF,off/sceneC2/L3__s20260819__0002.png,sceneC2,off,C3a,12,C,3a,0.654173,0,3981,0,0.8181,0.1246,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,42,rgb_s42,OFF,off/sceneC2/L3__s20260819__0004.png,sceneC2,off,C3a,12,C,3a,0.686258,0,1218,0,1.0491,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,42,rgb_s42,OFF,off/sceneC2/L7__s20260819__0002.png,sceneC2,off,C3a,12,C,3a,0.694073,0,3981,0,0.8068,0.1186,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,42,rgb_s42,OFF,off/sceneC2/L7__s20260819__0002.png,sceneC2,off,D3a,13,D,3a,0.526986,0,4076,0,0.8775,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,42,rgb_s42,OFF,off/sceneC2/L7__s20260819__0004.png,sceneC2,off,C3a,12,C,3a,0.646755,0,1218,0,1.031,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0000.png,sceneN3,off,C3a,12,C,3a,0.653497,0,1538,0,0.9632,0.0286,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0000.png,sceneN3,off,B3b,16,B,3b,0.650344,0,934,0,0.935,0.0375,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0000.png,sceneN3,off,C3b,17,C,3b,0.886002,0,872,0,0.9221,0.0401,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0000.png,sceneN3,off,D3b,18,D,3b,0.778048,0,1172,0,0.4934,0.1084,0,0,1,0,1,1,0,0,0,1,1,0,2,조명형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0001.png,sceneN3,off,C3a,12,C,3a,0.61074,0,2126,0,0.9929,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0001.png,sceneN3,off,B3b,16,B,3b,0.902514,0,1322,0,0.9643,0.0182,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0001.png,sceneN3,off,C3b,17,C,3b,0.943116,0,1247,0,0.964,0.0938,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0001.png,sceneN3,off,D3b,18,D,3b,0.582677,0,1399,0,0.9616,0.0536,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0002.png,sceneN3,off,B2,6,B,2,0.680348,0,10589,0,1.0401,0.0379,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0002.png,sceneN3,off,C2,7,C,2,0.782618,0,10003,0,1.0401,0.0359,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0002.png,sceneN3,off,D2,8,D,2,0.749586,0,10563,0,1.0357,0.0345,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0002.png,sceneN3,off,B3a,11,B,3a,0.574964,0,3106,0,1.0064,0.0232,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0002.png,sceneN3,off,C3a,12,C,3a,0.624388,0,2887,0,1.0081,0.018,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0002.png,sceneN3,off,D3a,13,D,3a,0.503188,0,3101,0,1.0074,0.0255,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0002.png,sceneN3,off,B3b,16,B,3b,0.810283,0,1845,0,0.9794,0.0136,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0002.png,sceneN3,off,C3b,17,C,3b,0.89974,0,1699,0,0.9828,0.0,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0002.png,sceneN3,off,D3b,18,D,3b,0.652726,0,3020,0,0.973,0.0815,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0003.png,sceneN3,off,C3a,12,C,3a,0.64574,0,1468,0,1.0028,0.0797,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0003.png,sceneN3,off,B3b,16,B,3b,0.908856,0,894,0,0.9721,0.0089,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0003.png,sceneN3,off,C3b,17,C,3b,0.941126,0,835,0,0.9703,0.0108,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0004.png,sceneN3,off,B3a,11,B,3a,0.898164,0,688,0,0.9757,0.093,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0004.png,sceneN3,off,C3a,12,C,3a,0.949997,0,640,0,0.9782,0.0547,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0004.png,sceneN3,off,B3b,16,B,3b,0.932046,0,391,0,0.9219,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0004.png,sceneN3,off,C3b,17,C,3b,0.972244,0,362,0,0.9141,0.0304,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0004.png,sceneN3,off,D3b,18,D,3b,0.564265,0,968,0,0.9194,0.0341,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,A2,5,A,2,0.806394,0,11378,0,1.0491,0.0647,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,B2,6,B,2,0.879794,0,10166,0,1.0474,0.0544,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,C2,7,C,2,0.933428,0,9677,0,1.0473,0.0581,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,D2,8,D,2,0.898131,0,9719,0,1.0382,0.0781,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,E2,9,E,2,0.561298,0,13226,0,1.0422,0.0717,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,B3a,11,B,3a,0.942398,0,3178,0,1.0168,0.0038,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,C3a,12,C,3a,0.909652,0,2953,0,1.0161,0.1155,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,D3a,13,D,3a,0.602574,0,3170,0,1.0133,0.1063,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,A3b,15,A,3b,0.641435,0,2308,0,0.9912,0.013,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,B3b,16,B,3b,0.944257,0,1862,0,0.9912,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,C3b,17,C,3b,0.957395,0,3592,0,0.9467,0.0821,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0005.png,sceneN3,off,D3b,18,D,3b,0.61368,0,2895,0,0.9627,0.1171,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0006.png,sceneN3,off,B3a,11,B,3a,0.637095,0,3875,0,1.0615,0.0139,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0006.png,sceneN3,off,C3a,12,C,3a,0.623628,0,3624,0,1.0601,0.0094,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0006.png,sceneN3,off,B3b,16,B,3b,0.82861,0,2226,0,1.031,0.0085,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0006.png,sceneN3,off,C3b,17,C,3b,0.915362,0,2081,0,1.0292,0.0442,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0006.png,sceneN3,off,D3b,18,D,3b,0.632839,0,2261,0,1.0292,0.0407,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0007.png,sceneN3,off,C2,7,C,2,0.503003,0,7042,0,1.0241,0.0577,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0007.png,sceneN3,off,B3b,16,B,3b,0.831531,0,1932,0,0.9292,0.1071,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0007.png,sceneN3,off,C3b,17,C,3b,0.928723,0,1088,0,0.9556,0.0037,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L0__s20260819__0007.png,sceneN3,off,D3b,18,D,3b,0.72188,0,1143,0,0.9556,0.0157,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0000.png,sceneN3,off,B3b,16,B,3b,0.670334,0,934,0,0.491,0.0236,0,0,1,0,1,1,0,0,0,1,1,0,2,조명형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0000.png,sceneN3,off,C3b,17,C,3b,0.824351,0,872,0,0.8886,0.0103,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0000.png,sceneN3,off,D3b,18,D,3b,0.622429,0,1172,0,0.9385,0.0145,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0001.png,sceneN3,off,B2,6,B,2,0.570374,0,8356,0,1.0551,0.0602,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0001.png,sceneN3,off,B3a,11,B,3a,0.962749,0,2302,0,1.014,0.0395,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0001.png,sceneN3,off,C3a,12,C,3a,0.987679,0,2126,0,0.9606,0.0005,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0001.png,sceneN3,off,D3a,13,D,3a,0.76646,0,2312,0,0.9264,0.0121,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0001.png,sceneN3,off,B3b,16,B,3b,0.947859,0,1322,0,0.9968,0.0212,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0001.png,sceneN3,off,C3b,17,C,3b,0.981994,0,1247,0,0.9403,0.0,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0001.png,sceneN3,off,D3b,18,D,3b,0.61575,0,1399,0,0.8275,0.0007,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0002.png,sceneN3,off,C2,7,C,2,0.564748,0,10003,0,1.087,0.0491,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0002.png,sceneN3,off,B3a,11,B,3a,0.566402,0,3106,0,0.7293,0.0212,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0002.png,sceneN3,off,C3a,12,C,3a,0.590741,0,2887,0,1.0332,0.0073,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0002.png,sceneN3,off,B3b,16,B,3b,0.925851,0,1845,0,0.9836,0.0309,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0002.png,sceneN3,off,C3b,17,C,3b,0.964256,0,1699,0,1.0087,0.0,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0002.png,sceneN3,off,D3b,18,D,3b,0.759824,0,3020,0,1.0486,0.0877,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0003.png,sceneN3,off,B3a,11,B,3a,0.542153,0,1576,0,0.864,0.1168,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0003.png,sceneN3,off,C3a,12,C,3a,0.583522,0,1468,0,1.0087,0.049,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0003.png,sceneN3,off,B3b,16,B,3b,0.945419,0,894,0,0.8279,0.1197,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0003.png,sceneN3,off,C3b,17,C,3b,0.963962,0,835,0,0.8261,0.0263,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0003.png,sceneN3,off,D3b,18,D,3b,0.63806,0,892,0,0.967,0.0067,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0004.png,sceneN3,off,B3a,11,B,3a,0.936051,0,688,0,0.9324,0.0305,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0004.png,sceneN3,off,C3a,12,C,3a,0.946178,0,640,0,0.9581,0.0063,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0004.png,sceneN3,off,B3b,16,B,3b,0.921837,0,391,0,0.6974,0.0384,0,0,0,0,1,1,0,0,0,0,1,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0004.png,sceneN3,off,C3b,17,C,3b,0.956957,0,362,0,0.8972,0.0,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0005.png,sceneN3,off,B3a,11,B,3a,0.557606,0,3178,0,0.9305,0.0025,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0005.png,sceneN3,off,C3a,12,C,3a,0.555045,0,2953,0,1.0676,0.0166,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0005.png,sceneN3,off,B3b,16,B,3b,0.863557,0,1862,0,1.0042,0.0016,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0005.png,sceneN3,off,C3b,17,C,3b,0.897466,0,3592,0,1.0319,0.0749,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0006.png,sceneN3,off,B3a,11,B,3a,0.942371,0,3875,0,1.0881,0.016,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0006.png,sceneN3,off,C3a,12,C,3a,0.963218,0,3624,0,1.0548,0.0047,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0006.png,sceneN3,off,D3a,13,D,3a,0.812984,0,3898,0,0.9864,0.0026,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0006.png,sceneN3,off,B3b,16,B,3b,0.825765,0,2226,0,1.0725,0.0067,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0006.png,sceneN3,off,C3b,17,C,3b,0.96645,0,2081,0,1.002,0.0,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0006.png,sceneN3,off,D3b,18,D,3b,0.646257,0,2261,0,0.9016,0.0009,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0007.png,sceneN3,off,C3a,12,C,3a,0.553184,0,1940,0,0.8043,0.0067,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0007.png,sceneN3,off,B3b,16,B,3b,0.814068,0,1932,0,0.9654,0.043,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0007.png,sceneN3,off,C3b,17,C,3b,0.906688,0,1088,0,0.9606,0.0018,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L5__s20260819__0007.png,sceneN3,off,D3b,18,D,3b,0.605508,0,1143,0,0.9766,0.0044,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0000.png,sceneN3,off,C3a,12,C,3a,0.685675,0,1538,0,0.9207,0.0273,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0000.png,sceneN3,off,C3b,17,C,3b,0.67631,0,872,0,0.8502,0.0149,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0001.png,sceneN3,off,C2,7,C,2,0.536537,0,7811,0,1.1215,0.0543,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0001.png,sceneN3,off,B3a,11,B,3a,0.737878,0,2302,0,0.891,0.0452,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0001.png,sceneN3,off,C3a,12,C,3a,0.845828,0,2126,0,0.8747,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0001.png,sceneN3,off,B3b,16,B,3b,0.93218,0,1322,0,0.8598,0.0166,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0001.png,sceneN3,off,C3b,17,C,3b,0.956275,0,1247,0,0.8545,0.0,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0001.png,sceneN3,off,D3b,18,D,3b,0.729348,0,1399,0,0.8083,0.0057,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0002.png,sceneN3,off,C2,7,C,2,0.551801,0,10003,0,1.0439,0.0377,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0002.png,sceneN3,off,B3b,16,B,3b,0.815266,0,1845,0,0.9906,0.0136,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0002.png,sceneN3,off,C3b,17,C,3b,0.900668,0,1699,0,0.9972,0.0,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0002.png,sceneN3,off,D3b,18,D,3b,0.685242,0,3020,0,0.9558,0.0682,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0003.png,sceneN3,off,C3a,12,C,3a,0.660566,0,1468,0,1.0032,0.0477,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0003.png,sceneN3,off,B3b,16,B,3b,0.837409,0,894,0,0.9568,0.0067,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0003.png,sceneN3,off,C3b,17,C,3b,0.87028,0,835,0,0.9723,0.0036,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0004.png,sceneN3,off,C2,7,C,2,0.515704,0,2514,0,1.0258,0.0617,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0004.png,sceneN3,off,B3a,11,B,3a,0.912851,0,688,0,0.9834,0.0422,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,42,rgb_s42,OFF,off/sceneN3/L7__s20260819__0004.png,sceneN3,off,C3a,12,C,3a,0.955112,0,640,0,0.9264,0.0594,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
