frame_id,scene_id,toggle_state,tier,cell,cell_idx,n_px,n_px_ground,frame_lum_median,frame_lum_median_all,lum_mean,lum_median,lum_p10,lum_std,line_frac,grad_p90,lum_median_ground,line_frac_ground
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,A1,0,0,0,195.18499755859375,190.0709991455078,,,,,,,,
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,B1,1,0,0,195.18499755859375,190.0709991455078,,,,,,,,
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,C1,2,0,0,195.18499755859375,190.0709991455078,,,,,,,,
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,D1,3,0,0,195.18499755859375,190.0709991455078,,,,,,,,
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,E1,4,0,0,195.18499755859375,190.0709991455078,,,,,,,,
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,A2,5,8651,8651,195.18499755859375,190.0709991455078,197.3902,197.484,191.484,4.9429,0.0,33.5447,197.484,0.0
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,B2,6,8255,8255,195.18499755859375,190.0709991455078,198.8846,199.185,193.37,5.4998,0.0018,31.9701,199.185,0.0018
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,C2,7,8092,8092,195.18499755859375,190.0709991455078,187.91,198.0,140.399,29.1446,0.0246,76.7271,198.0,0.0246
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,D2,8,8273,8273,195.18499755859375,190.0709991455078,174.6705,196.071,98.684,40.2291,0.0388,54.2998,196.071,0.0388
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,E2,9,8673,8673,195.18499755859375,190.0709991455078,189.696,198.484,188.2958,34.8404,0.0402,94.6034,198.484,0.0402
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,A3a,10,6001,4691,195.18499755859375,190.0709991455078,143.6609,164.983,42.649,58.4913,0.0727,278.31,190.185,0.0912
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,B3a,11,3912,3912,195.18499755859375,190.0709991455078,153.2169,190.7775,43.948,58.5534,0.1232,279.8639,190.7775,0.1232
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,C3a,12,3685,3685,195.18499755859375,190.0709991455078,156.811,192.299,46.834,59.1314,0.0923,185.7507,192.299,0.0923
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,D3a,13,3903,3903,195.18499755859375,190.0709991455078,156.9599,192.071,43.062,59.7587,0.0917,184.1198,192.071,0.0917
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,E3a,14,4771,4771,195.18499755859375,190.0709991455078,171.0217,192.185,116.157,44.1637,0.0937,212.5474,192.185,0.0937
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,A3b,15,2347,2347,195.18499755859375,190.0709991455078,180.8466,190.299,164.225,33.2118,0.0396,222.5101,190.299,0.0396
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,B3b,16,2281,2281,195.18499755859375,190.0709991455078,191.3353,191.185,186.484,3.733,0.0,27.5522,191.185,0.0
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,C3b,17,2123,2123,195.18499755859375,190.0709991455078,190.6452,191.185,185.185,4.766,0.0,37.0816,191.185,0.0
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,D3b,18,2279,2279,195.18499755859375,190.0709991455078,190.5206,191.071,185.484,4.493,0.0,34.8676,191.071,0.0
off/scene05/L0__s20260820__0000.png::boost_e,scene05,off,off,E3b,19,2666,2666,195.18499755859375,190.0709991455078,190.8108,191.185,186.185,3.9125,0.0,32.6007,191.185,0.0
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,A1,0,0,0,194.18499755859375,153.0,,,,,,,,
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,B1,1,0,0,194.18499755859375,153.0,,,,,,,,
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,C1,2,0,0,194.18499755859375,153.0,,,,,,,,
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,D1,3,0,0,194.18499755859375,153.0,,,,,,,,
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,E1,4,0,0,194.18499755859375,153.0,,,,,,,,
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,A2,5,932,932,194.18499755859375,153.0,176.083,196.071,120.63,33.6102,0.073,215.5254,196.071,0.073
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,B2,6,1964,1964,194.18499755859375,153.0,158.8859,131.815,121.929,37.065,0.0728,196.0878,131.815,0.0728
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,C2,7,2311,2311,194.18499755859375,153.0,159.4264,136.858,122.929,35.2291,0.0874,240.7104,136.858,0.0874
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,D2,8,2236,2236,194.18499755859375,153.0,161.101,156.0925,120.228,37.6375,0.0689,171.8348,156.0925,0.0689
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,E2,9,1616,1616,194.18499755859375,153.0,182.0869,196.37,121.0925,30.0772,0.0501,136.1764,196.37,0.0501
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,A3a,10,10904,6112,194.18499755859375,153.0,144.2701,127.0,80.342,46.7179,0.0263,170.5107,196.071,0.038
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,B3a,11,7547,4937,194.18499755859375,153.0,164.6193,193.484,109.744,41.7487,0.0281,73.6414,197.185,0.0328
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,C3a,12,7075,4588,194.18499755859375,153.0,159.4119,190.484,109.744,41.0243,0.043,131.2681,196.071,0.0573
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,D3a,13,7553,4943,194.18499755859375,153.0,162.962,193.071,119.815,43.2743,0.0679,173.7646,197.185,0.0937
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,E3a,14,9440,6103,194.18499755859375,153.0,140.9011,131.043,39.929,58.908,0.0428,208.2578,194.484,0.0621
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,A3b,15,2622,2257,194.18499755859375,153.0,138.0052,185.2205,34.318,65.4736,0.1465,414.7585,189.185,0.1249
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,B3b,16,2824,2824,194.18499755859375,153.0,164.9271,191.886,44.948,54.1473,0.125,310.2242,191.886,0.125
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,C3b,17,2613,2613,194.18499755859375,153.0,169.8573,192.484,48.133,53.3353,0.1037,279.6756,192.484,0.1037
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,D3b,18,2808,2808,194.18499755859375,153.0,172.1507,191.484,114.0088,43.5936,0.1001,262.241,191.484,0.1001
off/scene05/L0__s20260820__0001.png::boost_e,scene05,off,off,E3b,19,3936,2565,194.18499755859375,153.0,53.6664,30.019,11.011,56.6296,0.1507,466.4838,34.46,0.115
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,A1,0,0,0,195.0709991455078,153.86099243164062,,,,,,,,
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,B1,1,0,0,195.0709991455078,153.86099243164062,,,,,,,,
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,C1,2,0,0,195.0709991455078,153.86099243164062,,,,,,,,
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,D1,3,0,0,195.0709991455078,153.86099243164062,,,,,,,,
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,E1,4,0,0,195.0709991455078,153.86099243164062,,,,,,,,
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,A2,5,4233,2017,195.0709991455078,153.86099243164062,158.8343,137.815,121.1226,41.6771,0.0319,84.4066,200.071,0.0
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,B2,6,4812,2614,195.0709991455078,153.86099243164062,162.9118,150.886,102.7081,39.5458,0.0596,146.5055,199.185,0.0291
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,C2,7,5110,2771,195.0709991455078,153.86099243164062,169.5845,195.886,136.516,36.7555,0.0493,52.2857,200.484,0.0051
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,D2,8,7092,2693,195.0709991455078,153.86099243164062,139.2457,137.5495,60.6758,52.1807,0.0285,126.2001,198.37,0.0078
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,E2,9,4421,2038,195.0709991455078,153.86099243164062,154.843,135.256,116.744,36.6486,0.0036,75.8189,197.185,0.0029
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,A3a,10,5560,5560,195.0709991455078,153.86099243164062,161.3506,193.37,42.649,55.14,0.1203,293.166,193.37,0.1203
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,B3a,11,4479,4479,195.0709991455078,153.86099243164062,161.097,193.256,47.247,53.95,0.127,298.8385,193.256,0.127
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,C3a,12,4162,4162,195.0709991455078,153.86099243164062,161.2236,194.185,43.062,55.1301,0.1302,299.915,194.185,0.1302
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,D3a,13,4038,4038,195.0709991455078,153.86099243164062,158.8837,194.071,39.062,58.7245,0.0926,310.8969,194.071,0.0926
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,E3a,14,8314,5064,195.0709991455078,153.86099243164062,99.2938,69.089,13.082,79.6773,0.0506,254.6791,192.071,0.0494
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,A3b,15,3195,3195,195.0709991455078,153.86099243164062,190.4001,193.185,187.484,18.8384,0.0326,33.2951,193.185,0.0326
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,B3b,16,2572,2572,195.0709991455078,153.86099243164062,193.6463,194.071,188.484,4.098,0.0,31.1428,194.071,0.0
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,C3b,17,2370,2370,195.0709991455078,153.86099243164062,193.8117,194.071,189.185,3.7479,0.0,29.9261,194.071,0.0
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,D3b,18,2305,2305,195.0709991455078,153.86099243164062,191.6,193.071,187.8176,11.6469,0.0026,32.8904,193.071,0.0026
off/scene05/L0__s20260820__0002.png::boost_e,scene05,off,off,E3b,19,2403,1534,195.0709991455078,153.86099243164062,70.2053,33.204,11.196,66.7246,0.109,380.8982,52.9245,0.1493
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,A1,0,0,0,194.2989959716797,182.2989959716797,,,,,,,,
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,B1,1,0,0,194.2989959716797,182.2989959716797,,,,,,,,
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,C1,2,0,0,194.2989959716797,182.2989959716797,,,,,,,,
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,D1,3,0,0,194.2989959716797,182.2989959716797,,,,,,,,
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,E1,4,0,0,194.2989959716797,182.2989959716797,,,,,,,,
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,A2,5,3900,3900,194.2989959716797,182.2989959716797,116.6415,120.929,42.062,64.4905,0.1264,301.5611,120.929,0.1264
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,B2,6,3918,3918,194.2989959716797,182.2989959716797,124.5005,123.043,41.9977,64.3827,0.1253,289.9996,123.043,0.1253
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,C2,7,3658,3658,194.2989959716797,182.2989959716797,122.4621,123.342,41.8938,64.6345,0.1099,263.6855,123.342,0.1099
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,D2,8,3138,3138,194.2989959716797,182.2989959716797,148.4331,132.228,95.7871,48.8977,0.0873,224.083,132.228,0.0873
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,E2,9,1993,1993,194.2989959716797,182.2989959716797,113.9107,122.484,21.346,58.9372,0.0913,234.5295,122.484,0.0913
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,A3a,10,6092,6092,194.2989959716797,182.2989959716797,194.3974,198.071,190.37,16.1557,0.0133,42.9838,198.071,0.0133
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,B3a,11,4928,4928,194.2989959716797,182.2989959716797,196.2866,197.071,191.071,6.2393,0.0,33.5197,197.071,0.0
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,C3a,12,4592,4592,194.2989959716797,182.2989959716797,196.0529,196.299,190.484,7.341,0.0,36.8902,196.299,0.0
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,D3a,13,4932,4932,194.2989959716797,182.2989959716797,196.6741,197.299,192.071,7.7877,0.0,38.9849,197.299,0.0
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,E3a,14,6105,6105,194.2989959716797,182.2989959716797,165.4226,194.185,51.062,55.8,0.0847,214.1317,194.185,0.0847
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,A3b,15,3514,3514,194.2989959716797,182.2989959716797,193.9063,194.071,189.071,4.093,0.0,30.0016,194.071,0.0
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,B3b,16,2876,2876,194.2989959716797,182.2989959716797,193.1093,193.484,187.185,4.8182,0.0,35.8443,193.484,0.0
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,C3b,17,2671,2671,194.2989959716797,182.2989959716797,193.5649,194.185,188.299,5.7332,0.0,41.5609,194.185,0.0
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,D3b,18,2860,2860,194.2989959716797,182.2989959716797,193.6701,194.185,189.071,5.142,0.0,36.9057,194.185,0.0
off/scene05/L0__s20260820__0003.png::boost_e,scene05,off,off,E3b,19,3559,3559,194.2989959716797,182.2989959716797,193.0177,193.185,188.185,4.2792,0.0,33.4505,193.185,0.0
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,A1,0,0,0,194.0709991455078,186.2989959716797,,,,,,,,
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,B1,1,0,0,194.0709991455078,186.2989959716797,,,,,,,,
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,C1,2,0,0,194.0709991455078,186.2989959716797,,,,,,,,
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,D1,3,0,0,194.0709991455078,186.2989959716797,,,,,,,,
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,E1,4,0,0,194.0709991455078,186.2989959716797,,,,,,,,
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,A2,5,4915,4915,194.0709991455078,186.2989959716797,169.6842,196.484,118.114,42.8848,0.0787,195.6932,196.484,0.0787
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,B2,6,5226,5226,194.0709991455078,186.2989959716797,164.0085,196.071,64.1685,51.3555,0.0765,197.9238,196.071,0.0765
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,C2,7,5391,5391,194.0709991455078,186.2989959716797,168.4396,196.071,117.043,49.0269,0.0701,143.9812,196.071,0.0701
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,D2,8,5622,5622,194.0709991455078,186.2989959716797,179.7477,198.071,119.342,37.6819,0.0571,107.3491,198.071,0.0571
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,E2,9,5912,5912,194.0709991455078,186.2989959716797,157.0775,195.185,36.649,64.6682,0.0883,228.0074,195.185,0.0883
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,A3a,10,4679,4679,194.0709991455078,186.2989959716797,163.4286,193.185,40.062,61.0599,0.0605,51.6231,193.185,0.0605
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,B3a,11,3766,3766,194.0709991455078,186.2989959716797,179.7691,194.484,100.9385,44.7006,0.0499,51.0378,194.484,0.0499
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,C3a,12,3511,3511,194.0709991455078,186.2989959716797,178.5291,195.185,50.019,47.5689,0.051,49.1524,195.185,0.051
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,D3a,13,3787,3787,194.0709991455078,186.2989959716797,161.8717,193.185,39.8056,61.964,0.0702,74.8844,193.185,0.0702
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,E3a,14,4661,4569,194.0709991455078,186.2989959716797,159.7432,191.185,59.204,53.5189,0.0912,272.7647,191.299,0.0928
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,A3b,15,2690,2690,194.0709991455078,186.2989959716797,187.8004,191.37,186.0308,19.9239,0.0439,37.8208,191.37,0.0439
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,B3b,16,2161,2161,194.0709991455078,186.2989959716797,191.8727,192.185,186.185,4.364,0.0,32.0349,192.185,0.0
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,C3b,17,2016,2016,194.0709991455078,186.2989959716797,192.1576,192.071,187.4055,3.8335,0.0,30.7474,192.071,0.0
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,D3b,18,2130,2130,194.0709991455078,186.2989959716797,191.9343,192.185,187.185,3.5911,0.0,29.6049,192.185,0.0
off/scene05/L0__s20260820__0004.png::boost_e,scene05,off,off,E3b,19,2701,2701,194.0709991455078,186.2989959716797,188.1506,191.071,185.484,16.0434,0.0281,41.3836,191.071,0.0281
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,A1,0,0,0,195.0709991455078,189.0709991455078,,,,,,,,
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,B1,1,0,0,195.0709991455078,189.0709991455078,,,,,,,,
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,C1,2,0,0,195.0709991455078,189.0709991455078,,,,,,,,
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,D1,3,0,0,195.0709991455078,189.0709991455078,,,,,,,,
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,E1,4,0,0,195.0709991455078,189.0709991455078,,,,,,,,
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,A2,5,6167,6167,195.0709991455078,189.0709991455078,178.5056,197.071,121.043,33.5744,0.0464,69.8507,197.071,0.0464
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,B2,6,5989,5989,195.0709991455078,189.0709991455078,174.0241,198.256,117.929,43.961,0.068,177.9339,198.256,0.068
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,C2,7,5767,5767,195.0709991455078,189.0709991455078,172.2238,196.37,119.929,44.1358,0.064,166.3262,196.37,0.064
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,D2,8,5570,5570,195.0709991455078,189.0709991455078,180.4157,198.185,121.342,34.4687,0.0661,76.112,198.185,0.0661
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,E2,9,5160,5160,195.0709991455078,189.0709991455078,167.2026,195.484,40.464,55.4456,0.0329,122.4411,195.484,0.0329
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,A3a,10,5576,5576,195.0709991455078,189.0709991455078,158.1178,194.299,39.763,65.4058,0.1099,261.1884,194.299,0.1099
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,B3a,11,4510,4510,195.0709991455078,189.0709991455078,171.187,196.071,45.0577,56.4649,0.0554,38.589,196.071,0.0554
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,C3a,12,4206,4206,195.0709991455078,189.0709991455078,171.3038,194.484,42.948,55.4794,0.0414,43.962,194.484,0.0414
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,D3a,13,4505,4505,195.0709991455078,189.0709991455078,161.4434,194.185,39.763,63.6054,0.0721,69.5105,194.185,0.0721
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,E3a,14,5557,5557,195.0709991455078,189.0709991455078,170.5782,195.071,58.8538,51.3825,0.0648,110.6465,195.071,0.0648
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,A3b,15,3280,3280,195.0709991455078,189.0709991455078,185.9207,192.299,185.256,27.7711,0.0625,60.8247,192.299,0.0625
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,B3b,16,2608,2608,195.0709991455078,189.0709991455078,193.2354,193.185,188.185,4.1002,0.0,28.9436,193.185,0.0
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,C3b,17,2457,2457,195.0709991455078,189.0709991455078,193.2399,193.185,188.185,4.1494,0.0,32.9188,193.185,0.0
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,D3b,18,2634,2634,195.0709991455078,189.0709991455078,192.9905,193.185,188.185,3.6599,0.0,29.5552,193.185,0.0
off/scene05/L0__s20260820__0005.png::boost_e,scene05,off,off,E3b,19,3278,3278,195.0709991455078,189.0709991455078,192.5005,192.256,187.9871,3.7714,0.0,28.5111,192.256,0.0
off/scene05/L0__s20260820__0006.png::boost_e,scene05,off,off,A1,0,0,0,196.18499755859375,190.3699951171875,,,,,,,,
off/scene05/L0__s20260820__0006.png::boost_e,scene05,off,off,B1,1,0,0,196.18499755859375,190.3699951171875,,,,,,,,
off/scene05/L0__s20260820__0006.png::boost_e,scene05,off,off,C1,2,0,0,196.18499755859375,190.3699951171875,,,,,,,,
off/scene05/L0__s20260820__0006.png::boost_e,scene05,off,off,D1,3,0,0,196.18499755859375,190.3699951171875,,,,,,,,
off/scene05/L0__s20260820__0006.png::boost_e,scene05,off,off,E1,4,0,0,196.18499755859375,190.3699951171875,,,,,,,,
