scene,arm,frame_id,cond,round,d,h_rel,pitch,yaw,finite_frac,inf_frac,p05,p25,p50,p75,p95,max_finite,min_finite,sat_frac,mean_norm,std_norm,frac_band1,frac_band2,frac_band3a,frac_band3b,vgrad_mean,vgrad_p99,hgrad_mean
scene15,off,off/scene15/L0__s20260820__0005.png::boost_h,L0,260820_boost_h_off,9.8366,0.329,-5.4058,-7.3396,0.992671199845679,0.007328800154320987,0.79541015625,0.96826171875,1.41796875,3.0078125,9.578125,40.3125,0.73193359375,0.037742573302469135,0.26103341579437256,0.25800979137420654,0.6270823688271605,0.23830922067901233,0.04607687114197531,0.05811680169753086,0.0324435718357563,0.49609375,0.03644757345318794
scene15,off,off/scene15/L0__s20260820__0006.png::boost_h,L0,260820_boost_h_off,6.9519,0.4238,-5.1828,6.8137,0.9952536651234568,0.00474633487654321,1.119140625,1.51953125,2.130859375,3.474609375,8.1796875,38.21875,0.9873046875,0.04323447145061728,0.30531397461891174,0.2293262630701065,0.4488155864197531,0.38360243055555554,0.11211709104938272,0.018019868827160494,0.029532816261053085,0.41796875,0.03691136837005615
scene15,off,off/scene15/L0__s20260820__0007.png::boost_h,L0,260820_boost_h_off,8.3783,0.7953,-9.4753,-12.4083,0.9996272183641975,0.00037278163580246914,1.583984375,1.828125,2.326171875,3.591796875,8.3359375,34.84375,1.314453125,0.0362157600308642,0.32667550444602966,0.22235451638698578,0.35575038580246915,0.4839520640432099,0.08048273533950617,0.04984423225308642,0.03427840769290924,0.37890625,0.043683260679244995
scene15,off,off/scene15/L0__s20260820__0000.png::boost_e,L0,260820_boost_e_off,10.9914,0.3911,-13.637,-17.7914,1.0,0.0,0.72998046875,0.95166015625,1.236328125,2.021484375,6.86328125,33.875,0.67333984375,0.02513695987654321,0.20147384703159332,0.20159444212913513,0.7466010802469136,0.17524257330246915,0.037822145061728395,0.025427276234567902,0.026835883036255836,0.4140625,0.01853073202073574
scene15,off,off/scene15/L0__s20260820__0001.png::boost_e,L0,260820_boost_e_off,9.9013,0.959,-6.8068,-11.8299,0.9948760609567902,0.005123939043209877,1.15234375,1.7216796875,2.53515625,3.978515625,9.75,40.1875,1.0615234375,0.04425925925925926,0.350087970495224,0.2579827606678009,0.3063474151234568,0.5030806327160494,0.07555893132716049,0.07943190586419753,0.04770950973033905,0.5789260864257812,0.05777033790946007
scene15,off,off/scene15/L0__s20260820__0002.png::boost_e,L0,260820_boost_e_off,6.6026,0.7881,-8.6096,-4.0107,0.9968938078703704,0.0031061921296296298,1.314453125,1.7763671875,2.265625,3.623046875,7.41015625,37.15625,1.1796875,0.036921778549382715,0.3142147958278656,0.2118874043226242,0.3837813464506173,0.44928771219135805,0.11828269675925926,0.0173022762345679,0.025547737255692482,0.32421875,0.0395231619477272
scene15,off,off/scene15/L0__s20260820__0003.png::boost_e,L0,260820_boost_e_off,7.5147,0.4734,-11.0902,-4.9586,0.9998784722222223,0.00012152777777777777,0.955078125,1.3134765625,1.787109375,2.771484375,7.3125,37.71875,0.87060546875,0.02599151234567901,0.2527634799480438,0.20202942192554474,0.5817934992283951,0.312818287037037,0.06996045524691358,0.013935667438271605,0.026530176401138306,0.3515625,0.02799728885293007
scene15,off,off/scene15/L0__s20260820__0004.png::boost_e,L0,260820_boost_e_off,9.9583,0.8223,-12.6937,-3.4861,1.0,0.0,1.0185546875,1.5986328125,2.224609375,3.421875,9.484375,35.0,0.9208984375,0.027272858796296297,0.29785382747650146,0.221110001206398,0.4320770640432099,0.4366015625,0.06627555941358025,0.044052372685185186,0.026083389297127724,0.3125,0.03122979775071144
scene15,off,off/scene15/L0__s20260820__0005.png::boost_e,L0,260820_boost_e_off,9.8366,0.3501,-5.4058,-7.3396,0.9925819830246914,0.007418016975308642,0.8193359375,0.99951171875,1.4638671875,3.052734375,9.578125,40.15625,0.76171875,0.038009259259259257,0.2652425467967987,0.2580493986606598,0.6173321759259259,0.24622974537037037,0.04681664737654321,0.0590282600308642,0.032141994684934616,0.4765625,0.03637874498963356
scene15,off,off/scene15/L0__s20260820__0006.png::boost_e,L0,260820_boost_e_off,6.9519,0.4701,-5.1828,6.8137,0.9949440586419753,0.005055941358024691,1.2412109375,1.6005859375,2.201171875,3.58203125,8.3125,38.21875,1.0947265625,0.0439038387345679,0.3146679699420929,0.22856038808822632,0.4201591435185185,0.4047043788580247,0.11852430555555556,0.018576871141975308,0.02910371869802475,0.3984375,0.03789961338043213
scene15,off,off/scene15/L0__s20260820__0007.png::boost_e,L0,260820_boost_e_off,8.3783,0.9407,-9.4753,-12.4083,0.999579475308642,0.0004205246913580247,1.599609375,1.9658203125,2.49609375,3.8125,8.40625,34.875,1.314453125,0.03806327160493827,0.3440802991390228,0.225867360830307,0.2711911651234568,0.5517443094135802,0.08988184799382716,0.055796682098765434,0.03966052457690239,0.44123077392578125,0.04946109652519226
scene18,on,on/scene18/L0__s20260819__0000.png,L0,260819_main_on,1.493,0.4894,-12.8838,-6.5844,0.8279764660493827,0.17202353395061729,0.92431640625,1.1689453125,10.875,22.71875,120.4609375,1000.0,0.83740234375,0.6186670524691358,0.6741005182266235,0.4262804090976715,0.36823157793209876,0.0,0.0,0.08504533179012345,0.06800953298807144,0.15625,0.005379931535571814
scene18,on,on/scene18/L0__s20260819__0001.png,L0,260819_main_on,1.9928,1.2508,-14.5053,-0.143,0.8692925347222222,0.13070746527777777,2.544921875,8.6875,12.9609375,27.5,135.875,1000.0,2.05078125,0.6963604359567901,0.8862693905830383,0.23310615122318268,0.0,0.11801359953703704,0.0437012924382716,0.2373707561728395,0.058252621442079544,0.71875,0.003327788319438696
scene18,on,on/scene18/L0__s20260819__0002.png,L0,260819_main_on,10.4512,0.8196,-17.1516,-15.9889,0.947440200617284,0.05255979938271605,1.3916015625,1.7587890625,2.626953125,5.1875,118.0,1000.0,1.3125,0.17401234567901236,0.42753198742866516,0.3147454857826233,0.3230492862654321,0.37839940200617284,0.09465036651234568,0.039327256944444444,0.06468624621629715,0.484375,0.0006222578231245279
scene18,on,on/scene18/L0__s20260819__0003.png,L0,260819_main_on,1.3672,0.7192,-9.4719,6.5541,0.7509384645061729,0.24906153549382717,6.12109375,9.0,13.4296875,29.234375,143.375,1000.0,1.4033203125,0.7555328896604938,0.9378361701965332,0.15982195734977722,0.023797260802469137,0.00929783950617284,0.08327594521604938,0.2135836226851852,0.04444795846939087,0.7578125,0.003826829604804516
scene18,on,on/scene18/L0__s20260819__0004.png,L0,260819_main_on,1.673,1.6723,-2.8356,-7.7696,0.5685932677469135,0.4314067322530864,11.90625,15.03125,23.34375,51.15625,212.375,1000.0,11.2734375,1.0,1.0,0.0,0.0,0.0,0.0,0.03236496913580247,0.0,0.0,0.0
scene18,on,on/scene18/L0__s20260819__0005.png,L0,260819_main_on,1.2517,0.3998,-4.7331,9.0788,0.6211694637345679,0.3788305362654321,1.03125,9.140625,14.390625,32.375,154.75,999.0,0.95263671875,0.8247337962962963,0.8632747530937195,0.319087952375412,0.1530497685185185,0.0,0.0,0.0944897762345679,0.06722436100244522,0.15625,0.0019157604547217488
scene18,on,on/scene18/L0__s20260819__0006.png,L0,260819_main_on,5.9593,0.2506,-12.0517,-2.6405,0.7977266589506172,0.20227334104938272,0.476318359375,0.60205078125,0.89990234375,1.77734375,112.3125,1000.0,0.435302734375,0.2568190586419753,0.3512762784957886,0.39230790734291077,0.6210749421296297,0.10907021604938272,0.013035783179012345,0.0,0.07121685147285461,0.5859375,0.004180203657597303
scene18,on,on/scene18/L0__s20260819__0007.png,L0,260819_main_on,11.2418,0.4622,-11.7108,4.6011,0.7927015817901235,0.20729841820987654,0.89501953125,1.1318359375,1.689453125,3.333984375,122.375,1000.0,0.83056640625,0.26969473379629627,0.437015175819397,0.375263512134552,0.45858940972222223,0.20376398533950618,0.05096739969135802,0.024880883487654323,0.0682213306427002,0.7890625,0.0015196118038147688
scene18,on,on/scene18/L0__s20260820__0000.png::boost_e,L0,260820_boost_e_on,9.9477,1.5498,-7.1653,2.4167,0.6819560185185185,0.3180439814814815,3.58984375,4.53515625,6.75390625,38.15625,177.5,1000.0,3.41015625,0.5461255787037037,0.7988050580024719,0.2505291998386383,0.0,0.21868103780864198,0.17653211805555555,0.06179253472222222,0.04890173301100731,0.28125,7.542518869740888e-05
scene18,on,on/scene18/L0__s20260820__0001.png::boost_e,L0,260820_boost_e_on,10.0506,1.4597,-10.1204,15.1866,0.7492780671296296,0.25072193287037037,2.9609375,3.740234375,5.578125,30.109375,156.375,1000.0,2.802734375,0.4599623842592593,0.726520299911499,0.286106675863266,0.0,0.33036072530864197,0.15974826388888888,0.06424913194444444,0.05342823266983032,0.3125,0.0003885063051711768
scene18,on,on/scene18/L0__s20260820__0002.png::boost_e,L0,260820_boost_e_on,7.1883,1.8823,-9.0792,9.5062,0.7191550925925926,0.2808449074074074,3.9140625,4.94140625,7.6015625,37.0625,171.5,1000.0,3.708984375,0.6325178433641976,0.8234742283821106,0.24086463451385498,0.0,0.18579957561728394,0.18018470293209876,0.001497878086419753,0.046603649854660034,0.16796875,0.0014887697761878371
scene18,on,on/scene18/L0__s20260820__0003.png::boost_e,L0,260820_boost_e_on,8.964,1.7505,-8.8448,-3.6128,0.7344974922839507,0.2655025077160494,3.912109375,4.9375,7.35546875,38.78125,178.25,1000.0,3.642578125,0.5577613811728395,0.8077154159545898,0.23789559304714203,0.0,0.1902690972222222,0.20706163194444444,0.044907889660493826,0.046617861837148666,0.21875,0.001003167126327753
scene18,on,on/scene18/L0__s20260820__0004.png::boost_e,L0,260820_boost_e_on,10.047,1.6591,-16.4348,4.8995,0.925946662808642,0.07405333719135802,2.865234375,3.62109375,5.40234375,27.5625,141.0,1000.0,2.70703125,0.3217274305555556,0.651379406452179,0.28529995679855347,0.0,0.42488377700617286,0.19079185956790123,0.06837770061728395,0.054151300340890884,0.265625,0.00042173941619694233
scene18,on,on/scene18/L0__s20260820__0005.png::boost_e,L0,260820_boost_e_on,6.3047,1.8077,-10.8924,-2.0965,0.7849638310185185,0.21503616898148148,3.716796875,4.6953125,16.890625,36.25,167.875,1000.0,3.3984375,0.633239776234568,0.8071693778038025,0.2586797773838043,0.0,0.23230565200617284,0.13445457175925926,0.0,0.04801347106695175,0.109375,0.0025258962996304035
scene18,on,on/scene18/L0__s20260820__0006.png::boost_e,L0,260820_boost_e_on,6.4479,1.3639,-9.0932,1.6737,0.7353139467592592,0.26468605324074074,2.962890625,3.74609375,5.58203125,34.375,162.875,1000.0,2.6484375,0.5720751350308642,0.7516417503356934,0.2953864336013794,0.0,0.32380015432098763,0.10412471064814814,0.0,0.053362276405096054,0.1484375,0.004277564585208893
scene18,on,on/scene18/L0__s20260820__0007.png::boost_e,L0,260820_boost_e_on,11.0403,1.5586,-10.4272,-1.9559,0.7702309992283951,0.22976900077160495,3.234375,4.0859375,6.08984375,33.125,162.125,1000.0,2.98828125,0.46154272762345677,0.7434192895889282,0.2726728320121765,0.0,0.2992288773148148,0.1794651813271605,0.08544560185185185,0.05146302282810211,0.28125,0.001336708664894104
scene18,on,on/scene18/L0__s20260821__0000.png::boost_e2,L0,260820_boost_e2_on,6.9167,0.5245,-8.1314,-6.8834,0.7071262538580247,0.2928737461419753,1.1650390625,1.47265625,2.197265625,4.32421875,140.0,1000.0,1.0927734375,0.3976982060185185,0.5448282361030579,0.3853693902492523,0.31807822145061726,0.2368648726851852,0.04735869984567901,0.0,0.06628166139125824,0.4140625,0.001907633850350976
scene18,on,on/scene18/L0__s20260821__0001.png::boost_e2,L0,260820_boost_e2_on,4.691,0.7713,-11.4302,-0.5328,0.7832296489197531,0.21677035108024692,1.5009765625,1.896484375,2.830078125,25.296875,131.75,1000.0,1.421875,0.4469748263888889,0.5827784538269043,0.3807162940502167,0.22631076388888888,0.3266001157407407,0.00011429398148148148,0.0,0.06388929486274719,0.140625,0.0010371569078415632
scene18,on,on/scene18/L0__s20260821__0002.png::boost_e2,L0,260820_boost_e2_on,5.8493,0.469,-8.9683,14.9838,0.7280777391975308,0.2719222608024691,1.0087890625,1.2744140625,1.90234375,3.74609375,134.375,1000.0,0.91357421875,0.3809254436728395,0.5117769241333008,0.3947485387325287,0.3820505401234568,0.21098572530864199,0.026038290895061728,0.0,0.06740368902683258,0.39453125,0.0039255148731172085
scene18,on,on/scene18/L0__s20260821__0003.png::boost_e2,L0,260820_boost_e2_on,8.2439,0.8605,-11.9451,-8.9088,0.8069540895061729,0.19304591049382716,1.6845703125,2.12890625,3.177734375,6.26171875,135.0,1000.0,1.5986328125,0.341000675154321,0.5576375126838684,0.34549346566200256,0.16193287037037038,0.39075810185185184,0.09775270061728394,0.008555652006172839,0.0625736340880394,0.390625,0.0009610052802599967
scene18,on,on/scene18/L0__s20260821__0004.png::boost_e2,L0,260820_boost_e2_on,6.2891,0.6534,-5.9762,12.1226,0.646860050154321,0.35313994984567904,1.5439453125,1.951171875,2.91015625,5.71875,152.0,1000.0,1.435546875,0.49429349922839505,0.6374407410621643,0.36982592940330505,0.17352719907407407,0.28744984567901233,0.04472945601851852,0.0,0.06355396658182144,0.33203125,0.0022192015312612057
scene18,on,on/scene18/L0__s20260821__0005.png::boost_e2,L0,260820_boost_e2_on,7.2478,0.3339,-9.7583,2.6568,0.7554533179012346,0.24454668209876543,0.7109375,0.89892578125,1.341796875,2.64453125,129.0,1000.0,0.650390625,0.3077512538580247,0.43129730224609375,0.39577481150627136,0.5038565779320988,0.1542992862654321,0.034092881944444445,0.0,0.06953617185354233,0.63671875,0.00369017431512475
scene18,on,on/scene18/L0__s20260821__0006.png::boost_e2,L0,260820_boost_e2_on,7.5669,0.7525,-14.0417,8.7955,0.8684254436728395,0.1315745563271605,1.3974609375,1.7666015625,2.63671875,5.203125,126.75,1000.0,1.328125,0.27575761959876544,0.4804135859012604,0.34562021493911743,0.293521412037037,0.34859567901234567,0.08123167438271604,0.0008936149691358025,0.06463583558797836,0.3671875,0.0012959996238350868
scene18,on,on/scene18/L0__s20260821__0007.png::boost_e2,L0,260820_boost_e2_on,6.7865,0.3814,-10.8723,-9.5014,0.7681785300925926,0.2318214699074074,0.75244140625,0.951171875,1.419921875,2.802734375,122.0625,1000.0,0.7119140625,0.306397087191358,0.4320579171180725,0.39268895983695984,0.4969237075617284,0.1659423225308642,0.030736882716049383,0.0,0.06924355030059814,0.546875,0.0011512329801917076
scene18,off,off/scene18/L0__s20260819__0000.png,L0,260819_main_off,1.493,0.4894,-12.8838,-6.5844,0.8318055555555556,0.16819444444444445,0.9248046875,1.169921875,1.7529296875,3.490234375,31.75,999.5,0.83740234375,0.23961275077160493,0.4176669418811798,0.3632255792617798,0.46740065586419755,0.2197246334876543,0.054958043981481484,0.030516010802469136,0.06800953298807144,0.7421875,0.003148260060697794
scene18,off,off/scene18/L0__s20260819__0001.png,L0,260819_main_off,1.9928,1.2508,-14.5053,-0.143,0.8731380208333334,0.12686197916666667,2.255859375,2.85546875,4.2734375,8.4921875,64.0625,1000.0,2.05078125,0.31177662037037035,0.6008912324905396,0.3133169114589691,0.0,0.5003187692901234,0.1409620949074074,0.07827015817901234,0.05848546698689461,0.34375,0.0026436953339725733
scene18,off,off/scene18/L0__s20260819__0002.png,L0,260819_main_off,10.4512,0.8196,-17.1516,-15.9889,0.9513792438271605,0.04862075617283951,1.3916015625,1.76171875,2.638671875,5.25,28.171875,1000.0,1.3125,0.17238618827160493,0.42749419808387756,0.31467825174331665,0.3230492862654321,0.37839940200617284,0.09465036651234568,0.05254967206790123,0.06468624621629715,0.484375,0.0005515542579814792
scene18,off,off/scene18/L0__s20260819__0003.png,L0,260819_main_off,1.3672,0.7192,-9.4719,6.5541,0.754940200617284,0.24505979938271605,1.5615234375,1.9775390625,2.9609375,5.88671875,56.9375,999.5,1.4033203125,0.35523775077160497,0.5695556402206421,0.35567739605903625,0.19501302083333333,0.33729021990740743,0.08436583719135803,0.04684220679012346,0.06343495845794678,0.53125,0.0031315074302256107
scene18,off,off/scene18/L0__s20260819__0004.png,L0,260819_main_off,1.673,1.6723,-2.8356,-7.7696,0.5725376157407407,0.42746238425925925,4.70703125,5.953125,8.890625,18.171875,114.9375,1000.0,4.453125,0.6816314621913581,0.888911783695221,0.18398424983024597,0.0,0.0604296875,0.19347800925925926,0.10743200231481481,0.040832214057445526,0.2578125,0.0001395910803694278
scene18,off,off/scene18/L0__s20260819__0005.png,L0,260819_main_off,1.2517,0.3998,-4.7331,9.0788,0.6251070601851851,0.3748929398148148,1.0322265625,1.306640625,1.955078125,3.888671875,53.03125,999.0,0.95263671875,0.43463059413580246,0.57733553647995,0.39588916301727295,0.3194540895061728,0.18441792052469136,0.046137635030864196,0.025611496913580247,0.06722436100244522,0.8515625,0.001418898580595851
scene18,off,off/scene18/L0__s20260819__0006.png,L0,260819_main_off,5.9593,0.2506,-12.0517,-2.6405,0.8014409722222222,0.19855902777777779,0.4765625,0.60302734375,0.90380859375,1.8017578125,8.7578125,1000.0,0.435302734375,0.2334886188271605,0.34596964716911316,0.3853361904621124,0.6210749421296297,0.10907021604938272,0.02728153935185185,0.015147569444444444,0.07121612131595612,1.1953125,0.002622061874717474
scene18,off,off/scene18/L0__s20260819__0007.png,L0,260819_main_off,11.2418,0.4622,-11.7108,4.6011,0.7964626736111111,0.20353732638888888,0.8955078125,1.1337890625,1.6982421875,3.380859375,16.328125,1000.0,0.83056640625,0.26969473379629627,0.437015175819397,0.375263512134552,0.45858940972222223,0.20376398533950618,0.05096739969135802,0.028298128858024692,0.0682213306427002,0.7890625,0.0015196118038147688
scene18,off,off/scene18/L0__s20260820__0000.png::boost_e,L0,260820_boost_e_off,9.9477,1.5498,-7.1653,2.4167,0.6858410493827161,0.31415895061728394,3.591796875,4.54296875,6.7890625,13.4453125,92.0,1000.0,3.41015625,0.5460021219135802,0.7988067865371704,0.2505306005477905,0.0,0.21868103780864198,0.17653211805555555,0.09801890432098766,0.04890173301100731,0.28125,5.799143764306791e-05
scene18,off,off/scene18/L0__s20260820__0001.png::boost_e,L0,260820_boost_e_off,10.0506,1.4597,-10.1204,15.1866,0.7530087770061729,0.24699122299382717,2.962890625,3.748046875,5.60546875,11.1171875,78.5,999.5,2.802734375,0.4567221257716049,0.7264487743377686,0.2860398292541504,0.0,0.33036072530864197,0.15974826388888888,0.08868537808641976,0.05342823266983032,0.3125,0.00021659015328623354
scene18,off,off/scene18/L0__s20260820__0002.png::boost_e,L0,260820_boost_e_off,7.1883,1.8823,-9.0792,9.5062,0.7228298611111111,0.27717013888888886,3.9140625,4.953125,7.40234375,14.6484375,94.375,999.5,3.708984375,0.5438020833333334,0.8109772801399231,0.23612497746944427,0.0,0.18579957561728394,0.20284722222222223,0.1126316550925926,0.046603165566921234,0.25,0.00014782368089072406
scene18,off,off/scene18/L0__s20260820__0003.png::boost_e,L0,260820_boost_e_off,8.964,1.7505,-8.8448,-3.6128,0.7385392554012346,0.26146074459876545,3.912109375,4.94921875,7.3984375,14.640625,96.125,1000.0,3.642578125,0.5336805555555556,0.8066652417182922,0.23717395961284637,0.0,0.1902690972222222,0.20706163194444444,0.11502314814814815,0.046617861837148666,0.2421875,0.0008346408721990883
scene18,off,off/scene18/L0__s20260820__0004.png::boost_e,L0,260820_boost_e_off,10.047,1.6591,-16.4348,4.8995,0.9298697916666666,0.07013020833333333,2.865234375,3.626953125,5.42578125,10.765625,73.25,1000.0,2.70703125,0.32078896604938273,0.6513741612434387,0.2852936387062073,0.0,0.42488377700617286,0.19079234182098764,0.10593653549382716,0.054151300340890884,0.265625,0.000370164547348395
scene18,off,off/scene18/L0__s20260820__0005.png::boost_e,L0,260820_boost_e_off,6.3047,1.8077,-10.8924,-2.0965,0.788930362654321,0.21106963734567902,3.71875,4.703125,7.03125,13.9296875,91.0,1000.0,3.3984375,0.487406925154321,0.7786771059036255,0.24915684759616852,0.0,0.23230565200617284,0.21026572145061728,0.11675009645061728,0.04801250249147415,0.2421875,0.0017112316563725471
scene18,off,off/scene18/L0__s20260820__0006.png::boost_e,L0,260820_boost_e_off,6.4479,1.3639,-9.0932,1.6737,0.7392414158950618,0.2607585841049383,2.962890625,3.751953125,5.61328125,11.125,80.3125,999.5,2.6484375,0.46686583719135805,0.7316423654556274,0.28579309582710266,0.0,0.32380015432098763,0.15704089506172839,0.0871947337962963,0.053360577672719955,0.3125,0.0028625251725316048
scene18,off,off/scene18/L0__s20260820__0007.png::boost_e,L0,260820_boost_e_off,11.0403,1.5586,-10.4272,-1.9559,0.7741584683641975,0.22584153163580248,3.236328125,4.09375,6.12109375,12.1328125,83.5,1000.0,2.98828125,0.46154272762345677,0.7434192895889282,0.2726728320121765,0.0,0.29922935956790125,0.17946469907407409,0.09964795524691358,0.05146302282810211,0.28125,0.001336708664894104
scene18,off,off/scene18/L0__s20260821__0000.png::boost_e2,L0,260820_boost_e2_off,6.9167,0.5245,-8.1314,-6.8834,0.7109799382716049,0.28902006172839506,1.1650390625,1.4755859375,2.208984375,4.39453125,49.09375,1000.0,1.0927734375,0.3660894097222222,0.5397680401802063,0.380661278963089,0.31807822145061726,0.2368648726851852,0.059244791666666664,0.0328882137345679,0.06628166139125824,0.703125,0.0007434465805999935
scene18,off,off/scene18/L0__s20260821__0001.png::boost_e2,L0,260820_boost_e2_off,4.691,0.7713,-11.4302,-0.5328,0.7869671103395062,0.21303288966049383,1.5009765625,1.8994140625,2.84375,5.65625,53.0625,1000.0,1.421875,0.32343171296296297,0.542571485042572,0.35423901677131653,0.22631076388888888,0.3376866319444444,0.08447675540123457,0.04688030478395062,0.06388929486274719,0.5234375,0.00019307274487800896
scene18,off,off/scene18/L0__s20260821__0002.png::boost_e2,L0,260820_boost_e2_off,5.8493,0.469,-8.9683,14.9838,0.7319164737654321,0.2680835262345679,1.0087890625,1.2763671875,1.912109375,3.8046875,18.375,1000.0,0.91357421875,0.33661747685185184,0.5014649629592896,0.385611891746521,0.3820505401234568,0.21098572530864199,0.05277247299382716,0.02930121527777778,0.06740174442529678,0.765625,0.0027521266601979733
scene18,off,off/scene18/L0__s20260821__0003.png::boost_e2,L0,260820_boost_e2_off,8.2439,0.8605,-11.9451,-8.9088,0.8108473186728395,0.18915268132716048,1.685546875,2.1328125,3.193359375,6.34765625,56.28125,1000.0,1.5986328125,0.31702498070987656,0.5555300712585449,0.34314069151878357,0.16193287037037038,0.39075810185185184,0.09772135416666666,0.0542674575617284,0.0625731498003006,0.4765625,0.00015953698311932385
scene18,off,off/scene18/L0__s20260821__0004.png::boost_e2,L0,260820_boost_e2_off,6.2891,0.6534,-5.9762,12.1226,0.650613425925926,0.3493865740740741,1.544921875,1.955078125,2.92578125,5.81640625,59.0625,999.5,1.435546875,0.44318479938271604,0.6269589066505432,0.36305058002471924,0.17352719907407407,0.28744984567901233,0.07189621913580246,0.039920910493827164,0.06355348229408264,0.609375,0.0010893975850194693
scene18,off,off/scene18/L0__s20260821__0005.png::boost_e2,L0,260820_boost_e2_off,7.2478,0.3339,-9.7583,2.6568,0.7593976658950617,0.24060233410493828,0.71142578125,0.900390625,1.3486328125,2.685546875,12.9765625,1000.0,0.650390625,0.2903954475308642,0.4289306104183197,0.3928647041320801,0.5038565779320988,0.1542992862654321,0.03859567901234568,0.02142891589506173,0.06953568011522293,0.9609375,0.0023681148886680603
scene18,off,off/scene18/L0__s20260821__0006.png::boost_e2,L0,260820_boost_e2_off,7.5669,0.7525,-14.0417,8.7955,0.8722222222222222,0.12777777777777777,1.3984375,1.76953125,2.6494140625,5.26953125,48.5625,923.0,1.328125,0.24166666666666667,0.47611358761787415,0.34010007977485657,0.293521412037037,0.34859567901234567,0.0872680362654321,0.04839265046296296,0.06463535130023956,0.5078125,3.411083162063733e-05
scene18,off,off/scene18/L0__s20260821__0007.png::boost_e2,L0,260820_boost_e2_off,6.7865,0.3814,-10.8723,-9.5014,0.7718909143518519,0.22810908564814814,0.75244140625,0.95263671875,1.4267578125,2.841796875,13.75,1000.0,0.7119140625,0.2818098958333333,0.4276917576789856,0.3875873386859894,0.4969237075617284,0.1659423225308642,0.04150511188271605,0.023042052469135803,0.06924282014369965,0.90625,0.0003190134302712977
sceneC2,on,on/sceneC2/L2__s20260819__0000.png,L2,260819_main_on,2.4832,0.9149,-3.8125,-12.3059,0.7639756944444445,0.23602430555555556,2.330078125,11.5,19.453125,27.59375,36.6875,42.53125,2.01953125,0.8621064814814815,0.9180042147636414,0.2293451875448227,0.0,0.10442177854938271,0.007074170524691358,0.09618007330246914,0.09820781648159027,6.037910461425781,0.08820436894893646
sceneC2,on,on/sceneC2/L2__s20260819__0001.png,L2,260819_main_on,6.8638,1.0175,-13.4518,-13.0389,0.9981221064814815,0.0018778935185185185,1.8857421875,2.50390625,4.0625,28.96875,37.875,46.375,1.68359375,0.33104118441358027,0.5545195937156677,0.33352354168891907,0.09450279706790124,0.47551359953703703,0.09835599922839507,0.0005864197530864197,0.07565817981958389,1.33953857421875,0.03251776099205017
sceneC2,on,on/sceneC2/L2__s20260819__0002.png,L2,260819_main_on,8.321,1.4307,-11.6494,-2.9872,0.9598442322530865,0.04015576774691358,2.8828125,3.837890625,6.3359375,30.21875,40.53125,42.21875,2.6015625,0.42409143518518516,0.6890223622322083,0.2916586101055145,0.0,0.37570264274691356,0.1812553047839506,0.019359567901234567,0.06053624674677849,0.6720733642578125,0.024721605703234673
sceneC2,on,on/sceneC2/L2__s20260819__0003.png,L2,260819_main_on,1.2525,1.7048,-13.0594,-4.2489,0.9940914351851852,0.005908564814814814,7.6171875,10.2265625,16.171875,25.90625,33.65625,35.5,1.9248046875,0.766532600308642,0.9570401906967163,0.10953038930892944,0.0003481867283950617,0.01589988425925926,0.06414882330246914,0.25891493055555553,0.03583182767033577,0.140625,0.026207590475678444
sceneC2,on,on/sceneC2/L2__s20260819__0004.png,L2,260819_main_on,2.2154,0.4392,-13.5389,11.6475,1.0,0.0,0.87451171875,1.1123046875,1.841796875,21.21875,28.328125,39.75,0.7802734375,0.34655140817901237,0.44210585951805115,0.4098161458969116,0.5493605324074075,0.10281346450617283,0.00035011574074074074,0.027631172839506172,0.14633847773075104,7.666465759277344,0.3435942232608795
sceneC2,on,on/sceneC2/L2__s20260819__0005.png,L2,260819_main_on,4.5522,0.3101,-13.9053,-4.7076,1.0,0.0,0.5498046875,0.70263671875,1.2431640625,2.724609375,30.09375,38.0625,0.437255859375,0.15992332175925925,0.273184597492218,0.32917460799217224,0.6940600887345679,0.1429026813271605,0.0031139081790123456,0.0,0.12016934901475906,5.73046875,0.18467803299427032
sceneC2,on,on/sceneC2/L2__s20260819__0006.png,L2,260819_main_on,4.3157,1.5937,-11.6055,-2.8331,0.9638300540123457,0.03616994598765432,2.966796875,3.8125,16.578125,28.9375,36.78125,38.125,2.681640625,0.6403877314814815,0.7705551981925964,0.3090915083885193,0.0,0.3471875,0.011614101080246913,0.008191068672839506,0.10452012717723846,5.46875,0.2204369604587555
sceneC2,on,on/sceneC2/L2__s20260819__0007.png,L2,260819_main_on,1.5671,0.5378,-12.5459,-0.5423,1.0,0.0,1.046875,1.3701171875,12.390625,22.671875,33.53125,34.09375,0.9169921875,0.5717722800925926,0.6698828339576721,0.41552549600601196,0.34703993055555554,0.03304639274691358,0.004728491512345679,0.10662181712962963,0.17039567232131958,7.241611480712891,0.226339191198349
sceneC2,off,off/sceneC2/L2__s20260819__0000.png,L2,260819_main_off,2.4832,0.9149,-3.8125,-12.3059,0.7685185185185185,0.23148148148148148,2.142578125,3.28125,6.3046875,26.3125,36.59375,42.5,1.8173828125,0.534501350308642,0.7335888147354126,0.31737220287323,0.010909529320987654,0.31812114197530866,0.10028404706790124,0.06297550154320988,0.0723501667380333,0.515625,0.014675707556307316
